;Zinc_ID;SMILES;MolecularFormula;MolWt;MolLogp;HAcceptors;HDonors;RotableBonds;RindCount;TPSA
1877;ZINC000000158174;CC(=O)N[C@H](CO)C(=O)O;C5H9NO4;147.053157768;-1.4319999999999997;3;3;3;0;86.63000000000001
1878;ZINC000000895183;OC[C@]1(O)OC[C@@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5806999999999998;5;4;1;1;90.15
1879;ZINC000006613627;OC1[C@@H](O)CNC[C@@H]1O;C5H11NO3;133.073893212;-2.3276999999999988;4;4;0;1;72.72
1880;ZINC000025217447;CC(=O)N[C@@H]1CO[C@@H]2[C@@H](O)CO[C@@H]12;C8H13NO4;187.084457896;-1.3504;4;2;1;2;67.79
1881;ZINC000049642695;NC(=O)[C@@H]1N=CN=C1N;C4H6N4O;126.05416081199999;-1.7606000000000002;4;2;1;1;93.83
1882;ZINC000306335494;N[C@@H]1CC[C@H](O)C[C@H](O)[C@@H]1O;C7H15NO3;161.10519334;-1.4197000000000006;4;4;0;1;86.71000000000001
1883;ZINC000306629486;OC[C@@H]1N[C@H](CO)[C@@H](O)C[C@@H]1O;C7H15NO4;177.10010796;-2.5766999999999984;5;5;2;1;92.95
1884;ZINC000003825342;O=C1C[C@@H]2O[C@@H](CO)CN12;C6H9NO3;143.058243148;-1.0641;3;1;1;2;49.77
1885;ZINC000015151328;N=C1NC[C@@H](C[C@H](N)C(=O)O)N1;C6H12N4O2;172.096025624;-1.7154299999999996;3;5;3;1;111.23
1886;ZINC000137502829;CN1[C@H]2CC[C@@]1(O)[C@H](O)[C@@H](O)[C@@H]2O;C8H15NO4;189.10010796;-2.1345;5;4;0;2;84.16000000000001
1887;ZINC000220412014;CO[C@]1(CO)O[C@H](CO)[C@@H](O)[C@H]1O;C7H14O6;194.079038168;-2.565699999999999;6;4;3;1;99.38000000000001
1888;ZINC000111485835;O=C1C=C(CO)C(=O)[C@@H]2O[C@@H]12;C7H6O4;154.026608672;-1.1757000000000002;4;1;1;2;66.89999999999999
1889;ZINC000005131990;O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO;C6H12O7;196.058302724;-3.4931000000000005;6;6;5;0;138.45000000000002
1890;ZINC000001530353;OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;1;1;90.15
1891;ZINC000257419581;N[C@@H]1C[C@H](C(=O)O)O[C@H](O)[C@@H]1O;C6H11NO5;177.063722452;-2.1334999999999993;5;4;1;1;113.01000000000002
1892;ZINC000085597831;O=C1O[C@@H](CO)[C@@H](O)C=C1O;C6H8O5;160.037173356;-1.2931000000000001;5;3;1;1;86.99000000000001
1893;ZINC000306539547;CC(=O)NC[C@@H]1OC[C@H](N)[C@H]1O;C7H14N2O3;174.100442308;-1.7904999999999978;4;3;2;1;84.58
1894;ZINC000142149920;OCO[C@H](O)CO;C3H8O4;108.042258736;-1.7365000000000002;4;3;3;0;69.92
1895;ZINC000306866061;OCC[C@@H]1C[C@H](O)[C@H](CO)N1;C7H15NO3;161.10519334;-1.5474999999999992;4;4;3;1;72.72
1896;ZINC000100516307;O=C1O[C@H]2C[C@@]1(O)C[C@@H](O)[C@H]2O;C7H10O5;174.05282342;-1.8415000000000001;5;3;0;2;86.99000000000001
1897;ZINC000000895421;NC(C(=O)O)C(=O)O;C3H5NO4;119.02185764000001;-1.5171000000000001;3;3;2;0;100.62000000000002
1898;ZINC000253674451;OC[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O;C7H14O6;194.079038168;-3.178899999999999;6;5;2;1;110.38000000000001
1899;ZINC000003876030;O=C(O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO;C6H12O7;196.058302724;-3.4931000000000005;6;6;5;0;138.45000000000002
1900;ZINC000008551359;O=C([C@H](O)CO)[C@H](O)[C@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
1901;ZINC000014696239;CN[C@H](CO)C(=O)O;C4H9NO3;119.058243148;-1.3486999999999996;3;3;3;0;69.56
1902;ZINC000014717320;N=C1N[C@H](C(=O)O)[C@H]([C@H](O)CN)N1;C6H12N4O3;188.090940244;-2.744629999999999;4;6;3;1;131.46
1903;ZINC000306648224;CN[C@@H]1[C@H](CN)O[C@H](CO)[C@@H]1O;C7H16N2O3;176.116092372;-2.346299999999998;5;4;3;1;87.74000000000001
1904;ZINC000001742215;N[C@H](CCO)C(=O)O;C4H9NO3;119.058243148;-1.2192999999999998;3;3;3;0;83.55
1905;ZINC000004899418;O=C(O)CNC(=O)[C@@H]1CCCN1;C7H12N2O3;172.084792244;-1.0608;3;3;3;1;78.43
1906;ZINC000004831232;C[C@H](O)[C@H](O)[C@H](O)CC=O;C6H12O4;148.073558864;-1.3220000000000005;4;3;4;0;77.75999999999999
1907;ZINC000005083163;O[C@H]1CC[C@@H](O)[C@@H](O)[C@H]1O;C6H12O4;148.073558864;-1.7762000000000002;4;4;0;1;80.92
1908;ZINC000104873579;O[C@@H]1[C@@H]2O[C@H]2[C@H](O)[C@H](O)[C@@H]1O;C6H10O5;162.05282342;-2.789;5;4;0;2;93.45
1909;ZINC000238399557;CO[C@H](CC(=O)O)[C@@H](O)C(=O)O;C6H10O6;178.04773804;-1.0784;4;3;5;0;104.06000000000002
1910;ZINC000000895179;O=C(O)C[C@H](C(=O)O)[C@@H](O)C(=O)O;C6H8O7;192.02700259600002;-1.3926;4;4;5;0;132.13
1911;ZINC000008551174;O=C(O)[C@H](O)[C@H](O)[C@@H](O)CO;C5H10O6;166.04773803999998;-2.8540000000000005;5;5;4;0;118.22000000000001
1912;ZINC000014811299;O=C1C(CO)=C[C@H](O)[C@@H](O)[C@H]1O;C7H10O5;174.05282342;-2.4295000000000004;5;4;1;1;97.99000000000001
1913;ZINC000085590848;O=C1O[C@@H](CO)[C@@H](C(=O)O)OC1=O;C6H6O7;190.01135253200002;-2.0995;6;2;2;1;110.13
1914;ZINC000238573819;NC1=CC(=O)[C@]2(CO)O[C@@H]2[C@@H]1O;C7H9NO4;171.053157768;-2.0975;5;3;1;2;96.08000000000001
1915;ZINC000014923574;O=C1C(CO)=C[C@H](O)[C@@H](O)[C@H]1Cl;C7H9ClO4;192.018936448;-1.1830000000000003;4;3;1;1;77.76
1916;ZINC000005828698;N=C(N)NCCCO;C4H11N3O;117.09021197199999;-1.14813;2;4;3;0;82.13000000000001
1917;ZINC000013352672;COC(=O)[C@@H](O)[C@@H](N)C(=O)O;C5H9NO5;163.048072388;-2.0678;5;3;3;0;109.85000000000001
1918;ZINC000220037870;C[C@@H]1OC(=O)[C@H](O)[C@H](O)[C@@H]1O;C6H10O5;162.05282342;-1.9856000000000005;5;3;0;1;86.99000000000001
1919;ZINC000018006959;OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO;C6H14O6;182.079038168;-3.5854000000000004;6;6;5;0;121.38000000000001
1920;ZINC000003795332;CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;C7H15NO4;177.10010796;-2.6245999999999996;5;4;1;1;84.16000000000001
1921;ZINC000039064408;NC(=O)[C@H]1C[C@@H](O)CCN1;C6H12N2O2;144.089877624;-1.4154;3;3;1;1;75.35000000000001
1922;ZINC000104562661;C[C@@H]1O[C@H](O)C[C@@H](N)[C@H]1O;C6H13NO3;147.089543276;-1.1982;4;3;0;1;75.71000000000001
1923;ZINC000001529581;N=C(N)NCCCCNC(=N)N;C6H16N6;172.14364451199998;-1.2672599999999985;2;6;5;0;123.8
1924;ZINC000014491258;OC[C@@H]1NCC[C@@H](O)[C@@H]1O;C6H13NO3;147.089543276;-1.937599999999999;4;4;1;1;72.72
1925;ZINC000001530228;O=C1C=c2cc[nH]c2=CC1=O;C8H5NO2;147.0320284;-1.2725000000000002;2;1;0;2;49.93
1926;ZINC000005134202;NC1=NCC[C@@H](C[C@@H](N)C(=O)O)N1;C7H14N4O2;186.111675688;-1.5349999999999984;5;4;3;1;113.73
1927;ZINC000015043708;OC[C@@H]1N=C[C@H](O)[C@@H]1O;C5H9NO3;131.058243148;-1.8465000000000003;4;3;1;1;73.05000000000001
1928;ZINC000197272361;CO[C@]1(CO)O[C@H](CO)[C@H](O)[C@@H]1O;C7H14O6;194.079038168;-2.565699999999999;6;4;3;1;99.38000000000001
1929;ZINC000005997357;COC(=O)[C@@H](O)CO;C4H8O4;120.04225873600001;-1.4874;4;2;2;0;66.76
1930;ZINC000050027157;C[C@@H](NC(=O)[C@@H](N)[C@@H](C)O)C(=O)O;C7H14N2O4;190.095356928;-1.7161999999999988;4;4;4;0;112.65000000000002
1931;ZINC000014649301;OC[C@@H](O)C[C@H](O)CO;C5H12O4;136.073558864;-1.9171;4;4;4;0;80.92
1932;ZINC000257405462;C[C@@H]1O[C@H](O)[C@H](O)[C@H](N(C)C)[C@@H]1O;C8H17NO4;191.115758024;-1.6244999999999994;5;3;1;1;73.16
1933;ZINC000013353957;N[C@@H](CC(=O)O)[C@H](O)C(=O)O;C5H9NO5;163.048072388;-1.7660999999999993;4;4;4;0;120.85000000000001
1934;ZINC000039115125;NCCCC[C@@H]1NC(=O)CNC1=O;C8H15N3O2;185.11642672;-1.2699999999999985;3;3;4;1;84.22
1935;ZINC000100389677;OC[C@H](O)[C@H](O)C(O)=C(O)O;C5H10O6;166.04773804;-1.456399999999999;6;6;3;0;121.38000000000001
1936;ZINC000022923607;N[C@@H]1CCN[C@@H]1C(=O)O;C5H10N2O2;130.07422756;-1.2397999999999996;3;3;1;1;75.35
1937;ZINC000002034711;NC[C@H](O)C(=O)O;C3H7NO3;105.042593084;-1.6093999999999997;3;3;2;0;83.55
1938;ZINC000034349013;CO[C@H](CO)[C@H](OC)[C@H](O)C=O;C7H14O5;178.084123548;-1.4315;5;2;6;0;75.99000000000001
1939;ZINC000238337103;CO[C@@H]([C@@H](O)[C@@H](O)C=O)[C@H](O)CO;C7H14O6;194.079038168;-2.724699999999999;6;4;6;0;107.22
1940;ZINC000049614135;N[C@@H](C(=O)O)[C@H](CC(=O)O)C(=O)O;C6H9NO6;191.042987008;-1.4261999999999997;4;4;5;0;137.92000000000002
1941;ZINC000001861052;Nc1c(C(=O)O)[nH]c(=O)[nH]c1=O;C5H5N3O4;171.02800564;-1.6564;4;4;1;1;129.04
1942;ZINC000307464758;CC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O;C7H14O5;178.084123548;-1.8037000000000005;5;4;1;1;90.15
1943;ZINC000039059114;N[C@@H]1CO[C@H](O)[C@H](O)[C@@H]1O;C5H11NO4;149.068807832;-2.6158999999999994;5;4;0;1;95.94000000000001
1944;ZINC000001575499;NCC(=O)N1C[C@@H](O)C[C@H]1C(=O)O;C7H12N2O4;188.079706864;-2.008499999999999;4;3;2;1;103.86
1945;ZINC000002584391;Cn1c(=O)[nH]c2c(=O)[nH]c(O)nc21;C6H6N4O3;182.043990052;-1.3445000000000003;5;3;0;2;103.77000000000001
1946;ZINC000013438167;NCC[C@@H](O)[C@H](N)C(=O)O;C5H12N2O3;148.084792244;-1.8919999999999995;4;4;4;0;109.57000000000001
1947;ZINC000014451352;C[C@@H](O)[C@H]1NC(=O)CNC1=O;C6H10N2O3;158.06914218;-2.0181999999999993;3;3;1;1;78.43
1948;ZINC000197396306;O=C1C[C@](O)(CO)[C@H](O)[C@H](O)[C@@H]1O;C7H12O6;192.063388104;-3.2347000000000006;6;5;1;1;118.22000000000001
1949;ZINC000004298369;C[C@H](O)[C@H](NC(N)=O)C(=O)O;C5H10N2O4;162.0640568;-1.5113000000000003;3;4;3;0;112.64999999999999
1950;ZINC000004096707;O=C1OC[C@H](O)[C@H](O)[C@H]1O;C5H8O5;148.037173356;-2.3741000000000008;5;3;0;1;86.99000000000001
1951;ZINC000004658565;NC(=O)C(=O)O;C2H3NO3;89.011292956;-1.4437000000000002;2;2;0;0;80.39
1952;ZINC000013435525;COC(=O)C[C@H](O)[C@H](O)[C@H](O)CO;C7H14O6;194.079038168;-2.3755;6;4;5;0;107.22000000000001
1953;ZINC000085562077;NC[C@@](O)(C(=O)O)[C@H]1CNC(N)=N1;C6H12N4O3;188.090940244;-2.9526999999999983;6;5;3;1;133.95999999999998
1954;ZINC000002169919;NCC(=O)N[C@H](CC(=O)O)C(=O)O;C6H10N2O5;190.05897142;-2.0107999999999997;4;4;5;0;129.72
1955;ZINC000069488524;N=CN[C@@H](CO)C(=O)O;C4H8N2O3;132.053492116;-1.3714299999999997;3;4;4;0;93.41000000000001
1956;ZINC000003860633;N[C@H](Cn1ccc(=O)c(O)c1)C(=O)O;C8H10N2O4;198.0640568;-1.0342000000000002;5;3;3;1;105.55
1957;ZINC000031350748;OC[C@H](O)[C@@H]1OC[C@@H](O)[C@@H]1O;C6H12O5;164.068473484;-2.539799999999999;5;4;2;1;90.15
1958;ZINC000100305210;N[C@H](C(=O)O)[C@H]1ON=C(Cl)[C@@H]1O;C5H7ClN2O4;194.009434384;-1.2897;5;3;2;1;105.14000000000001
1959;ZINC000001529843;O=C[C@@H](O)[C@H](O)CC(=O)C(=O)O;C6H8O6;176.032087976;-2.0491;5;3;5;0;111.89999999999999
1960;ZINC000001532864;O=C(O)C(=O)C[C@H](O)C(=O)O;C5H6O6;162.016437912;-1.5243000000000004;4;3;4;0;111.89999999999999
1961;ZINC000004098580;OC[C@H]1NCC[C@@H](O)[C@@H]1O;C6H13NO3;147.089543276;-1.937599999999999;4;4;1;1;72.72
1962;ZINC000004528686;O=C(O)[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@@H]1O;C6H8O7;192.027002596;-2.9209;6;4;2;1;124.29000000000002
1963;ZINC000013353488;C[C@@](O)(C[C@H](N)C(=O)O)C(=O)O;C6H11NO5;177.063722452;-1.3759999999999994;4;4;4;0;120.85000000000001
1964;ZINC000200578388;C[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1N;C7H15NO4;177.10010796;-2.184899999999999;5;4;1;1;95.94
1965;ZINC000388428632;C[C@H](O)[C@H](O)[C@H]([C@@H](O)C=O)N(C)C;C8H17NO4;191.115758024;-1.781899999999999;5;3;5;0;80.99999999999999
1966;ZINC000004097377;OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O;C6H12O5;164.068473484;-2.539799999999999;5;4;1;1;90.15
1967;ZINC000005112849;N[C@H](C(=O)O)[C@H](CC=O)C(=O)NO;C6H10N2O5;190.05897142;-1.8910999999999998;5;4;5;0;129.72
1968;ZINC000013354065;C#C[C@@H](O)[C@@H](N)C(=O)O;C5H7NO3;129.042593084;-1.6075999999999997;3;3;2;0;83.55
1969;ZINC000307912247;O=C[C@H](O)[C@H](O)[C@H](O)[C@@H](S)CO;C6H12O5S;196.040544484;-2.4413000000000005;6;5;5;0;97.99000000000001
1970;ZINC000005828382;NCNC(=O)CCC(=O)O;C5H10N2O3;146.06914218;-1.1164000000000005;3;3;4;0;92.42
1971;ZINC000003861213;OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O;C6H12O6;180.063388104;-3.2214000000000005;6;5;1;1;110.38000000000001
1972;ZINC000146812323;O[C@H]1CC[C@@H](O)[C@H](O)[C@H]1O;C6H12O4;148.073558864;-1.7762000000000002;4;4;0;1;80.92
1973;ZINC000004026122;NC(=O)CN1C(=O)CC[C@H]1C(N)=O;C7H11N3O3;185.080041212;-2.0519999999999996;3;2;3;1;106.49000000000001
1974;ZINC000306684600;OC[C@@H]1N[C@H]([C@@H](O)CO)C[C@@H]1O;C7H15NO4;177.10010796;-2.5766999999999993;5;5;3;1;92.95
1975;ZINC000001532789;NC(=O)CCC(=O)C(=O)O;C5H7NO4;145.037507704;-1.0944000000000003;3;2;4;0;97.46000000000001
1976;ZINC000013349806;N[C@@H]1CCCNC(=O)CNC1=O;C7H13N3O2;171.100776656;-1.6600999999999995;3;3;0;1;84.22
1977;ZINC000196194440;O=C[C@](O)(CO)[C@@H](O)[C@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
1978;ZINC000255974815;CO[C@@H]([C@@H](O)[C@H](O)C=O)[C@H](O)CO;C7H14O6;194.079038168;-2.724699999999999;6;4;6;0;107.22
1979;ZINC000000399466;CNC(=O)CNC(C)=O;C5H10N2O2;130.07422756;-1.1315000000000002;2;2;2;0;58.2
1980;ZINC000001670229;N[C@H](C(=O)O)[C@H](O)[C@H](O)[C@@H](O)CO;C6H13NO6;195.074287136;-3.5266999999999995;6;6;5;0;144.24
1981;ZINC000076927687;N[C@H]([C@H](O)C=O)[C@@H](O)[C@@H](O)CO;C6H13NO5;179.079372516;-3.4123999999999994;6;5;5;0;124.01
1982;ZINC000005410761;O=CN(O)CCOP(=O)(O)O;C3H8NO6P;185.00892360600002;-1.0567;4;3;5;0;107.30000000000001
1983;ZINC000014491514;O=c1[nH]c(O)nc2ncc(CO)nc12;C7H6N4O3;194.043990052;-1.0890000000000002;6;3;1;2;111.99000000000001
1984;ZINC000100006134;O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O;C6H8O6;176.032087976;-1.4073999999999995;6;4;2;1;107.22000000000001
1985;ZINC000003875757;NC(=O)NC(N)=O;C2H5N3O2;103.0381764;-1.2666000000000004;2;3;0;0;98.21000000000001
1986;ZINC000014614392;C#CC#CC#C[C@@H](O)[C@@H](O)CO;C9H8O3;164.047344116;-1.6595000000000002;3;3;2;0;60.69
1987;ZINC000085584138;OC[C@]1(O)CCN2CC[C@@H](O)[C@H]21;C8H15NO3;173.10519334;-1.4513;4;3;1;2;63.93000000000001
1988;ZINC000307648344;C[C@H](O)[C@H](O)[C@H](N)[C@@H](O)C=O;C6H13NO4;163.084457896;-2.3848000000000003;5;4;4;0;103.78
1989;ZINC000013548777;O=CC[C@H](O)[C@@H](O)[C@@H](O)CO;C6H12O5;164.068473484;-2.3496;5;4;5;0;97.99000000000001
1990;ZINC000005502281;N[C@@H](C(=O)O)[C@H](O)CO;C4H9NO4;135.053157768;-2.2484999999999995;4;4;3;0;103.78000000000002
1991;ZINC000013438190;NC[C@H](O)C[C@H](N)C(=O)O;C5H12N2O3;148.084792244;-1.8919999999999995;4;4;4;0;109.57000000000001
1992;ZINC000014584225;CO[C@H]1[C@@H](O)O[C@@H](CO)[C@@H]1O;C6H12O5;164.068473484;-1.9282;5;3;2;1;79.15
1993;ZINC000001702659;O=CC[C@@H](O)[C@@H](O)CO;C5H10O4;134.0579088;-1.7105;4;3;4;0;77.76
1994;ZINC000001731778;N[C@H](CC(=O)NCC(=O)O)C(=O)O;C6H10N2O5;190.05897142;-2.0107999999999997;4;4;5;0;129.72
1995;ZINC000100383878;C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)C=O;C6H12O5;164.068473484;-2.3512000000000013;5;4;4;0;97.99000000000001
1996;ZINC000006761022;NC[C@@H]1CC[C@@H](N)[C@H](O)O1;C6H14N2O2;146.105527688;-1.2301999999999997;4;3;1;1;81.5
1997;ZINC000022923612;N[C@@H]1CCN[C@H]1C(=O)O;C5H10N2O2;130.07422756;-1.2397999999999996;3;3;1;1;75.35
1998;ZINC000095602524;O=C1NCC[C@H](O)[C@H]1O;C5H9NO3;131.058243148;-1.7719000000000005;3;3;0;1;69.56
1999;ZINC000201391088;O=C(O)[C@@H]1OCC[C@@H](O)C1=O;C6H8O5;160.037173356;-1.2101000000000004;4;2;1;1;83.83000000000001
2000;ZINC000014778953;COC(=O)C1=C[C@H](O)[C@@H](O)[C@@H](O)C1;C8H12O5;188.068473484;-1.4278000000000006;5;3;1;1;86.99000000000001
2001;ZINC000004025778;OC[C@@H]1OCO[C@@H](CO)[C@@H](O)[C@@H]1O;C7H14O6;194.079038168;-2.565699999999999;6;4;2;1;99.38000000000001
2002;ZINC000004095723;O[C@H]1OC[C@@H](O)[C@H]1O;C4H8O4;120.04225873600001;-1.9432000000000003;4;3;0;1;69.92
2003;ZINC000100830171;O=C1CO[C@@H](CO)[C@@H](O)[C@H]1O;C6H10O5;162.05282342;-2.3315999999999995;5;3;1;1;86.99000000000001
2004;ZINC000094437876;N[C@@H](CO)/C(O)=N/O;C3H8N2O3;120.053492116;-1.3482999999999998;4;4;2;0;99.07000000000001
2005;ZINC000201391165;O=C(O)[C@@H]1OCC[C@H](O)C1=O;C6H8O5;160.037173356;-1.2101000000000004;4;2;1;1;83.83000000000001
2006;ZINC000245228240;CN[C@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO;C7H15NO5;193.09502258;-3.1516999999999995;6;5;6;0;110.02000000000001
2007;ZINC000013375112;O[C@H]1C[C@H](O)[C@]2(O)N[C@H]1C[C@H]2O;C7H13NO4;175.084457896;-2.476699999999999;5;5;0;2;92.95
2008;ZINC000140849893;NC1[C@H](O)[C@H](O)C(O)[C@@H](O)[C@H]1O;C6H13NO5;179.079372516;-3.8682000000000003;6;6;0;1;127.17000000000002
2009;ZINC000115074677;O=C1C[C@H](O)[C@H](O)CO1;C5H8O4;132.042258736;-1.3449;4;2;0;1;66.76
2010;ZINC000013351073;NC[C@H](O)[C@@H](O)C(=O)O;C4H9NO4;135.053157768;-2.2485000000000004;4;4;3;0;103.78000000000002
2011;ZINC000019204143;NC[C@H](O)P(=O)(O)O;C2H8NO4P;141.019094366;-1.5588;3;4;2;0;103.78
2012;ZINC000257575130;CC(=O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O;C6H10O5;162.05282342;-1.9856000000000005;5;3;1;1;86.99000000000001
2013;ZINC000008577160;C[C@H](N)C(=O)N[C@@H](CS)C(=O)O;C6H12N2O3S;192.056863244;-1.1671999999999996;4;4;4;0;92.42
2014;ZINC000006481085;CN1C[C@H](O)[C@H](O)[C@H]1CO;C6H13NO3;147.089543276;-1.9854999999999994;4;3;1;1;63.93000000000001
2015;ZINC000100076909;O=C(O)[C@@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1;C7H12O6;192.06338810399998;-2.3214000000000006;5;5;1;1;118.22000000000001
2016;ZINC000004528687;O=C1O[C@H]([C@H](O)C(=O)O)[C@@H](O)[C@@H]1O;C6H8O7;192.02700259600002;-2.9209;6;4;2;1;124.29
2017;ZINC000014418173;N[C@@H]1CO[C@H](O)[C@@H](O)[C@@H]1O;C5H11NO4;149.068807832;-2.6158999999999994;5;4;0;1;95.94000000000001
2018;ZINC000019172776;O=C(O)[C@@H]1C[C@H](O)CNN1;C5H10N2O3;146.06914218;-1.7015999999999991;4;4;1;1;81.59
2019;ZINC000031703706;O=C(O)CN[N+](=O)[O-];C2H4N2O4;120.017106608;-1.1477;3;2;3;0;92.47
2020;ZINC000256001538;CN[C@H]1[C@H](O)[C@@H](OC)O[C@H]1CO;C7H15NO4;177.10010796;-1.7010999999999992;5;3;3;1;70.95
2021;ZINC000257391712;N[C@@H]1[C@H](CO)O[C@H](O)[C@@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.2549999999999994;6;5;1;1;116.17000000000002
2022;ZINC000005131896;N[C@H](CO)C(=O)N[C@@H](CO)C(=O)O;C6H12N2O5;192.074621484;-3.1322999999999994;5;5;5;0;132.88
2023;ZINC000013435523;O=C1C[C@@H](CO)O[C@@]1(O)CO;C6H10O5;162.05282342;-1.9824;5;3;2;1;86.99000000000001
2024;ZINC000069488944;OC[C@@H](O)[C@@H](O)[C@H](O)C(O)=C(O)O;C6H12O7;196.05830272400001;-2.0955;7;7;4;0;141.61
2025;ZINC000409444249;O=C1O[C@@H](C(=O)O)[C@H](O)[C@H]1O;C5H6O6;162.01643791200001;-2.2818;5;3;1;1;104.06000000000002
2026;ZINC000012504187;OC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O;C6H12O6;180.063388104;-3.2197999999999998;6;5;2;1;110.38000000000001
2027;ZINC000604381890;CN1C[C@@H]2COCCN2C2(CNC2)C1;C10H19N3O;197.152812228;-1.0253999999999983;4;1;0;3;27.740000000000002
2028;ZINC000238754820;C[C@H](O)[C@]1(O)[C@@H](O)C=C(C#N)[C@@H]1O;C8H11NO4;185.068807832;-1.7163200000000003;5;4;1;1;104.71
2029;ZINC000002567965;N[C@@H](CCS(=O)(=O)O)C(=O)O;C4H9NO5S;183.020143388;-1.3237999999999996;4;3;4;0;117.69000000000001
2030;ZINC000004096975;NC(=NO)NCCC[C@@H](N)C(=O)O;C6H14N4O3;190.106590308;-1.5279999999999987;4;5;5;0;133.95999999999998
2031;ZINC000100389694;OC[C@H](O)[C@H](O)[C@H](O)C(O)=C(O)O;C6H12O7;196.05830272400001;-2.0955;7;7;4;0;141.61
2032;ZINC000017877794;NC(=O)[C@@H](O)[C@@H](O)C(N)=O;C4H8N2O4;148.048406736;-3.3212000000000006;4;4;3;0;126.64000000000001
2033;ZINC000238187981;CC(C)(O)[C@@](O)(CO)C[C@@H](O)CO;C8H18O5;194.115423676;-1.7760000000000005;5;5;5;0;101.15
2034;ZINC000000049143;Cc1[nH]c(=O)[nH]c(=O)c1CO;C6H8N2O3;156.053492116;-1.13608;3;3;1;1;85.95
2035;ZINC000100389672;OC[C@@H](O)[C@@H](O)C(O)=C(O)O;C5H10O6;166.04773804;-1.456399999999999;6;6;3;0;121.38000000000001
2036;ZINC000005566485;O=C1C(CO)=C[C@H](O)[C@@H]2O[C@H]12;C7H8O4;156.042258736;-1.3839000000000001;4;2;1;2;70.06
2037;ZINC000100403777;O=C[C@H](O)[C@@H](O)[C@@H](O)CC(=O)O;C6H10O6;178.04773804;-2.2573000000000008;5;4;5;0;115.06000000000002
2038;ZINC000257537969;CO[C@H]1O[C@@H](OC)[C@H](O)[C@@]1(O)CO;C7H14O6;194.079038168;-1.9540999999999997;6;3;3;1;88.38000000000001
2039;ZINC000004403351;OC[C@@H]1OC[C@H](O)[C@H](O)[C@@H]1O;C6H12O5;164.068473484;-2.539799999999999;5;4;1;1;90.15
2040;ZINC000104860947;O=C1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O;C6H8O7;192.02700259600002;-2.9209;6;4;1;1;124.29000000000002
2041;ZINC000003872698;NC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O;C6H11NO6;193.058637072;-3.7284;6;5;1;1;133.24
2042;ZINC000013358068;N[C@H](C(=O)O)[C@@H](O)[C@H](O)CO;C5H11NO5;165.063722452;-2.8875999999999995;5;5;4;0;124.01000000000002
2043;ZINC000014418829;N[C@H](CO)[C@H](O)[C@@H](O)[C@@H](O)CO;C6H15NO5;181.09502258;-3.619;6;6;5;0;127.17000000000002
2044;ZINC000257419580;N[C@@H]1C[C@H](C(=O)O)O[C@H](O)[C@H]1O;C6H11NO5;177.063722452;-2.1334999999999993;5;4;1;1;113.01000000000002
2045;ZINC000001532569;O=C(O)C(=O)C[C@@H](O)[C@H](O)CO;C6H10O6;178.04773803999998;-2.2557000000000005;5;4;5;0;115.06
2046;ZINC000142307162;CO[C@@H]1[C@H](O)O[C@@H](CO)[C@H]1O;C6H12O5;164.068473484;-1.9282;5;3;2;1;79.15
2047;ZINC000034599489;CC(C)[C@@H]1NC(=O)[C@H](CO)NC1=O;C8H14N2O3;186.100442308;-1.382099999999999;3;3;2;1;78.43
2048;ZINC000001532605;CNC(=O)CNC(=O)CN;C5H11N3O2;145.085126592;-2.1926999999999985;3;3;3;0;84.22
2049;ZINC000001667422;CC(=O)OC[C@@H](O)CO;C5H10O4;134.0579088;-1.0973000000000002;4;2;3;0;66.76
2050;ZINC000003869165;NCC(=O)COP(=O)(O)O;C3H8NO5P;169.014008986;-1.3765;4;3;4;0;109.85000000000002
2051;ZINC000004521540;O[C@@H]1CO[C@H](O)CO1;C4H8O4;120.04225873600001;-1.33;4;2;0;1;58.92
